County,date,sales_tax_receipts
Armstrong,06/01/2015,"7,307.92"
Armstrong,07/01/2015,"7,441.37"
Armstrong,08/01/2015,"9,648.54"
Armstrong,09/01/2015,"8,808.84"
Armstrong,10/01/2015,"9,269.15"
Armstrong,11/01/2015,"8,733.87"
Armstrong,12/01/2015,"7,669.57"
Armstrong,01/01/2016,"8,526.66"
Armstrong,02/01/2016,"12,309.90"
Armstrong,03/01/2016,"9,034.51"
Armstrong,04/01/2016,"9,116.09"
Armstrong,05/01/2016,"11,825.01"
Armstrong,06/01/2016,"11,377.94"
Armstrong,07/01/2016,"7,586.41"
Armstrong,08/01/2016,"9,961.89"
Armstrong,09/01/2016,"9,697.39"
Armstrong,10/01/2016,"10,628.39"
Armstrong,11/01/2016,"9,218.53"
Armstrong,12/01/2016,"8,360.89"
Armstrong,01/01/2017,"8,590.02"
Armstrong,02/01/2017,"13,513.91"
Armstrong,03/01/2017,"8,658.87"
Armstrong,04/01/2017,"8,460.98"
Armstrong,05/01/2017,"10,052.35"
Armstrong,06/01/2017,"9,878.92"
Armstrong,07/01/2017,"9,895.53"
Armstrong,08/01/2017,"12,145.37"
Armstrong,09/01/2017,"16,408.21"
Armstrong,10/01/2017,"11,076.02"
Armstrong,11/01/2017,"12,107.28"
Armstrong,12/01/2017,"8,582.59"
Armstrong,01/01/2018,"9,837.79"
Armstrong,02/01/2018,"14,893.38"
Armstrong,03/01/2018,"10,284.49"
Armstrong,04/01/2018,"8,678.30"
Armstrong,05/01/2018,"11,122.27"
Armstrong,06/01/2018,"9,132.05"
Armstrong,07/01/2018,"13,372.43"
Armstrong,08/01/2018,"10,580.57"
Armstrong,09/01/2018,"10,912.52"
Armstrong,10/01/2018,"8,330.03"
Armstrong,11/01/2018,"12,309.81"
Armstrong,12/01/2018,"9,013.24"
Armstrong,01/01/2019,"10,228.38"
Armstrong,02/01/2019,"15,466.81"
Armstrong,03/01/2019,"11,805.40"
Armstrong,04/01/2019,"10,502.33"
Armstrong,05/01/2019,"10,634.21"
Armstrong,06/01/2019,"10,153.27"
Armstrong,07/01/2019,"8,334.82"
Armstrong,08/01/2019,"12,809.72"
Armstrong,09/01/2019,"11,405.45"
Armstrong,10/01/2019,"11,407.49"
Armstrong,11/01/2019,"10,928.85"
Armstrong,12/01/2019,"12,439.64"
Armstrong,01/01/2020,"10,832.15"
Armstrong,02/01/2020,"14,445.09"
Armstrong,03/01/2020,"13,754.62"
Armstrong,04/01/2020,"10,249.73"
Armstrong,05/01/2020,"15,675.71"
Armstrong,06/01/2020,"11,394.99"
Armstrong,07/01/2020,"11,692.47"
Armstrong,08/01/2020,"14,481.21"
Armstrong,09/01/2020,"16,588.06"
Armstrong,10/01/2020,"14,292.54"
Armstrong,11/01/2020,"14,242.33"
Armstrong,12/01/2020,"12,859.57"
Armstrong,01/01/2021,"13,687.51"
Armstrong,02/01/2021,"18,222.32"
Armstrong,03/01/2021,"14,180.31"
Armstrong,04/01/2021,"12,555.43"
Armstrong,05/01/2021,"15,854.16"
Armstrong,06/01/2021,"14,186.39"
Armstrong,07/01/2021,"14,461.81"
Armstrong,08/01/2021,"16,372.97"
Armstrong,09/01/2021,"15,164.92"
Armstrong,10/01/2021,"13,762.13"
Armstrong,11/01/2021,"17,589.90"
Armstrong,12/01/2021,"13,583.11"
Armstrong,01/01/2022,"15,200.32"
Armstrong,02/01/2022,"17,198.34"
Armstrong,03/01/2022,"17,638.43"
Armstrong,04/01/2022,"14,438.22"
Armstrong,05/01/2022,"19,599.02"
Armstrong,06/01/2022,"36,504.61"
Armstrong,07/01/2022,"32,113.39"
Armstrong,08/01/2022,"33,061.16"
Armstrong,09/01/2022,"20,887.08"
Armstrong,10/01/2022,"36,613.84"
Atascosa,01/01/2012,"471,606.09"
Atascosa,02/01/2012,"588,956.59"
Atascosa,03/01/2012,"506,757.33"
Atascosa,04/01/2012,"551,258.25"
Atascosa,05/01/2012,"725,807.09"
Atascosa,06/01/2012,"653,766.42"
Atascosa,07/01/2012,"588,179.33"
Atascosa,08/01/2012,"983,610.35"
Atascosa,09/01/2012,"746,088.05"
Atascosa,10/01/2012,"740,905.11"
Atascosa,11/01/2012,"915,982.84"
Atascosa,12/01/2012,"671,008.07"
Atascosa,01/01/2013,"582,194.67"
Atascosa,02/01/2013,"610,343.80"
Atascosa,03/01/2013,"645,240.29"
Atascosa,04/01/2013,"639,309.00"
Atascosa,05/01/2013,"748,788.91"
Atascosa,06/01/2013,"786,068.29"
Atascosa,07/01/2013,"820,493.98"
Atascosa,08/01/2013,"854,209.68"
Atascosa,09/01/2013,"831,771.40"
Atascosa,10/01/2013,"845,261.64"
Atascosa,11/01/2013,"929,554.23"
Atascosa,12/01/2013,"689,669.91"
Atascosa,01/01/2014,"776,536.44"
Atascosa,02/01/2014,"1,040,296.54"
Atascosa,03/01/2014,"810,582.71"
Atascosa,04/01/2014,"788,835.84"
Atascosa,05/01/2014,"1,025,109.69"
Atascosa,06/01/2014,"772,447.95"
Atascosa,07/01/2014,"676,008.27"
Atascosa,08/01/2014,"816,523.29"
Atascosa,09/01/2014,"693,049.03"
Atascosa,10/01/2014,"738,275.72"
Atascosa,11/01/2014,"920,380.16"
Atascosa,12/01/2014,"857,553.51"
Atascosa,01/01/2015,"845,033.65"
Atascosa,02/01/2015,"1,021,896.59"
Atascosa,03/01/2015,"957,896.14"
Atascosa,04/01/2015,"792,096.83"
Atascosa,05/01/2015,"866,895.01"
Atascosa,06/01/2015,"712,019.90"
Atascosa,07/01/2015,"667,149.93"
Atascosa,08/01/2015,"895,002.40"
Atascosa,09/01/2015,"696,578.96"
Atascosa,10/01/2015,"666,905.31"
Atascosa,11/01/2015,"939,819.98"
Atascosa,12/01/2015,"796,691.54"
Atascosa,01/01/2016,"605,019.73"
Atascosa,02/01/2016,"828,780.89"
Atascosa,03/01/2016,"521,366.33"
Atascosa,04/01/2016,"466,258.52"
Atascosa,05/01/2016,"647,596.51"
Atascosa,06/01/2016,"516,704.46"
Atascosa,07/01/2016,"500,414.04"
Atascosa,08/01/2016,"529,006.61"
Atascosa,09/01/2016,"485,928.26"
Atascosa,10/01/2016,"511,387.41"
Atascosa,11/01/2016,"589,611.97"
Atascosa,12/01/2016,"521,572.54"
Atascosa,01/01/2017,"512,912.06"
Atascosa,02/01/2017,"632,346.14"
Atascosa,03/01/2017,"480,797.10"
Atascosa,04/01/2017,"482,399.13"
Atascosa,05/01/2017,"609,539.47"
Atascosa,06/01/2017,"538,535.23"
Atascosa,07/01/2017,"562,875.54"
Atascosa,08/01/2017,"651,919.57"
Atascosa,09/01/2017,"590,378.29"
Atascosa,10/01/2017,"574,524.66"
Atascosa,11/01/2017,"670,537.06"
Atascosa,12/01/2017,"589,136.07"
Atascosa,01/01/2018,"654,264.93"
Atascosa,02/01/2018,"712,059.05"
Atascosa,03/01/2018,"622,272.36"
Atascosa,04/01/2018,"578,280.30"
Atascosa,05/01/2018,"699,947.95"
Atascosa,06/01/2018,"663,521.28"
Atascosa,07/01/2018,"690,357.54"
Atascosa,08/01/2018,"752,085.64"
Atascosa,09/01/2018,"744,826.64"
Atascosa,10/01/2018,"725,473.62"
Atascosa,11/01/2018,"1,285,872.51"
Atascosa,12/01/2018,"752,659.29"
Atascosa,01/01/2019,"692,349.84"
Atascosa,02/01/2019,"727,057.59"
Atascosa,03/01/2019,"701,557.64"
Atascosa,04/01/2019,"665,060.17"
Atascosa,05/01/2019,"745,675.51"
Atascosa,06/01/2019,"713,946.12"
Atascosa,07/01/2019,"656,471.72"
Atascosa,08/01/2019,"840,164.94"
Atascosa,09/01/2019,"1,034,298.20"
Atascosa,10/01/2019,"768,221.19"
Atascosa,11/01/2019,"631,436.61"
Atascosa,12/01/2019,"655,044.92"
Atascosa,01/01/2020,"578,005.64"
Atascosa,02/01/2020,"767,029.62"
Atascosa,03/01/2020,"568,563.11"
Atascosa,04/01/2020,"527,276.53"
Atascosa,05/01/2020,"582,638.81"
Atascosa,06/01/2020,"513,213.19"
Atascosa,07/01/2020,"578,408.47"
Atascosa,08/01/2020,"614,609.96"
Atascosa,09/01/2020,"570,007.97"
Atascosa,10/01/2020,"533,759.74"
Atascosa,11/01/2020,"612,262.39"
Atascosa,12/01/2020,"546,661.34"
Atascosa,01/01/2021,"518,497.27"
Atascosa,02/01/2021,"705,209.51"
Atascosa,03/01/2021,"557,244.21"
Atascosa,04/01/2021,"503,348.92"
Atascosa,05/01/2021,"788,810.25"
Atascosa,06/01/2021,"645,848.04"
Atascosa,07/01/2021,"600,616.85"
Atascosa,08/01/2021,"751,490.22"
Atascosa,09/01/2021,"638,038.48"
Atascosa,10/01/2021,"641,884.10"
Atascosa,11/01/2021,"816,383.19"
Atascosa,12/01/2021,"595,646.67"
Atascosa,01/01/2022,"726,134.20"
Atascosa,02/01/2022,"911,842.84"
Atascosa,03/01/2022,"681,670.98"
Atascosa,04/01/2022,"656,978.34"
Atascosa,05/01/2022,"814,677.83"
Atascosa,06/01/2022,"712,625.82"
Atascosa,07/01/2022,"770,409.59"
Atascosa,08/01/2022,"873,622.75"
Atascosa,09/01/2022,"828,020.81"
Atascosa,10/01/2022,"782,605.89"
Austin,01/01/2012,"209,424.47"
Austin,02/01/2012,"336,579.42"
Austin,03/01/2012,"219,545.61"
Austin,04/01/2012,"226,145.71"
Austin,05/01/2012,"284,487.58"
Austin,06/01/2012,"261,756.96"
Austin,07/01/2012,"242,292.89"
Austin,08/01/2012,"293,021.11"
Austin,09/01/2012,"217,557.31"
Austin,10/01/2012,"258,278.88"
Austin,11/01/2012,"279,869.70"
Austin,12/01/2012,"260,029.10"
Austin,01/01/2013,"259,809.38"
Austin,02/01/2013,"295,213.44"
Austin,03/01/2013,"208,885.57"
Austin,04/01/2013,"245,626.93"
Austin,05/01/2013,"317,347.80"
Austin,06/01/2013,"281,952.93"
Austin,07/01/2013,"305,691.20"
Austin,08/01/2013,"338,650.16"
Austin,09/01/2013,"327,752.36"
Austin,10/01/2013,"330,525.74"
Austin,11/01/2013,"293,691.17"
Austin,12/01/2013,"266,381.21"
Austin,01/01/2014,"238,974.84"
Austin,02/01/2014,"349,013.96"
Austin,03/01/2014,"236,028.16"
Austin,04/01/2014,"292,194.74"
Austin,05/01/2014,"145,969.98"
Austin,06/01/2014,"308,239.00"
Austin,07/01/2014,"292,854.49"
Austin,08/01/2014,"389,159.56"
Austin,09/01/2014,"304,317.10"
Austin,10/01/2014,"304,338.31"
Austin,11/01/2014,"347,480.30"
Austin,12/01/2014,"299,763.27"
Austin,01/01/2015,"265,596.22"
Austin,02/01/2015,"358,459.39"
Austin,03/01/2015,"256,241.47"
Austin,04/01/2015,"271,911.29"
Austin,05/01/2015,"320,729.08"
Austin,06/01/2015,"293,270.30"
Austin,07/01/2015,"276,683.03"
Austin,08/01/2015,"322,257.08"
Austin,09/01/2015,"298,434.17"
Austin,10/01/2015,"240,697.93"
Austin,11/01/2015,"346,300.89"
Austin,12/01/2015,"286,933.73"
Austin,01/01/2016,"274,698.49"
Austin,02/01/2016,"275,617.55"
Austin,03/01/2016,"258,952.96"
Austin,04/01/2016,"274,290.52"
Austin,05/01/2016,"335,102.66"
Austin,06/01/2016,"269,743.18"
Austin,07/01/2016,"275,504.72"
Austin,08/01/2016,"342,138.78"
Austin,09/01/2016,"266,864.79"
Austin,10/01/2016,"278,758.93"
Austin,11/01/2016,"343,465.17"
Austin,12/01/2016,"270,295.83"
Austin,01/01/2017,"283,229.34"
Austin,02/01/2017,"353,021.54"
Austin,03/01/2017,"243,567.53"
Austin,04/01/2017,"221,949.21"
Austin,05/01/2017,"370,401.07"
Austin,06/01/2017,"282,655.63"
Austin,07/01/2017,"309,754.36"
Austin,08/01/2017,"378,365.98"
Austin,09/01/2017,"313,381.54"
Austin,10/01/2017,"337,978.50"
Austin,11/01/2017,"131,388.91"
Austin,12/01/2017,"325,515.16"
Austin,01/01/2018,"443,312.64"
Austin,02/01/2018,"383,824.65"
Austin,03/01/2018,"272,224.92"
Austin,04/01/2018,"281,448.10"
Austin,05/01/2018,"368,204.58"
Austin,06/01/2018,"312,698.09"
Austin,07/01/2018,"260,249.88"
Austin,08/01/2018,"131,668.21"
Austin,09/01/2018,"291,409.73"
Austin,10/01/2018,"311,155.97"
Austin,11/01/2018,"344,165.51"
Austin,12/01/2018,"307,974.85"
Austin,01/01/2019,"328,518.23"
Austin,02/01/2019,"387,597.50"
Austin,03/01/2019,"290,285.11"
Austin,04/01/2019,"284,123.35"
Austin,05/01/2019,"422,540.15"
Austin,06/01/2019,"337,536.36"
Austin,07/01/2019,"398,497.31"
Austin,08/01/2019,"379,477.61"
Austin,09/01/2019,"374,650.00"
Austin,10/01/2019,"362,601.59"
Austin,11/01/2019,"383,092.58"
Austin,12/01/2019,"364,025.42"
Austin,01/01/2020,"322,441.43"
Austin,02/01/2020,"428,227.66"
Austin,03/01/2020,"300,764.06"
Austin,04/01/2020,"310,304.15"
Austin,05/01/2020,"391,407.31"
Austin,06/01/2020,"354,303.07"
Austin,07/01/2020,"360,375.72"
Austin,08/01/2020,"425,432.29"
Austin,09/01/2020,"381,546.59"
Austin,10/01/2020,"318,148.08"
Austin,11/01/2020,"153,122.99"
Austin,12/01/2020,"374,426.20"
Austin,01/01/2021,"329,176.77"
Austin,02/01/2021,"431,173.82"
Austin,03/01/2021,"323,985.30"
Austin,04/01/2021,"292,120.20"
Austin,05/01/2021,"475,071.68"
Austin,06/01/2021,"377,021.42"
Austin,07/01/2021,"385,868.74"
Austin,08/01/2021,"453,537.10"
Austin,09/01/2021,"399,473.53"
Austin,10/01/2021,"386,699.46"
Austin,11/01/2021,"478,319.37"
Austin,12/01/2021,"411,598.27"
Austin,01/01/2022,"442,171.15"
Austin,02/01/2022,"443,071.30"
Austin,03/01/2022,"407,669.89"
Austin,04/01/2022,"363,002.20"
Austin,05/01/2022,"509,393.87"
Austin,06/01/2022,"413,060.32"
Austin,07/01/2022,"184,941.07"
Austin,08/01/2022,"488,435.37"
Austin,09/01/2022,"434,387.47"
Austin,10/01/2022,"417,605.89"
Bailey,01/01/2012,"35,762.50"
Bailey,02/01/2012,"61,394.34"
Bailey,03/01/2012,"41,083.48"
Bailey,04/01/2012,"37,016.47"
Bailey,05/01/2012,"60,046.74"
Bailey,06/01/2012,"39,118.59"
Bailey,07/01/2012,"40,923.40"
Bailey,08/01/2012,"58,284.22"
Bailey,09/01/2012,"41,910.06"
Bailey,10/01/2012,"46,559.29"
Bailey,11/01/2012,"54,650.95"
Bailey,12/01/2012,"38,131.02"
Bailey,01/01/2013,"40,093.93"
Bailey,02/01/2013,"60,006.68"
Bailey,03/01/2013,"38,485.79"
Bailey,04/01/2013,"36,612.57"
Bailey,05/01/2013,"58,668.38"
Bailey,06/01/2013,"42,744.20"
Bailey,07/01/2013,"46,238.27"
Bailey,08/01/2013,"64,623.12"
Bailey,09/01/2013,"45,636.97"
Bailey,10/01/2013,"41,738.09"
Bailey,11/01/2013,"59,826.57"
Bailey,12/01/2013,"39,770.26"
Bailey,01/01/2014,"37,348.09"
Bailey,02/01/2014,"74,459.38"
Bailey,03/01/2014,"39,443.98"
Bailey,04/01/2014,"38,979.45"
Bailey,05/01/2014,618.19
Bailey,06/01/2014,"42,539.12"
Bailey,07/01/2014,"42,911.76"
Bailey,08/01/2014,"58,859.85"
Bailey,09/01/2014,"45,498.27"
Bailey,10/01/2014,"44,743.93"
Bailey,11/01/2014,"60,450.62"
Bailey,12/01/2014,"42,832.16"
Bailey,01/01/2015,"40,304.87"
Bailey,02/01/2015,"66,069.67"
Bailey,03/01/2015,"42,943.23"
Bailey,04/01/2015,"43,426.22"
Bailey,05/01/2015,"66,280.56"
Bailey,06/01/2015,"46,675.69"
Bailey,07/01/2015,"40,442.62"
Bailey,08/01/2015,"84,929.11"
Bailey,09/01/2015,"70,584.25"
Bailey,10/01/2015,"46,104.91"
Bailey,11/01/2015,"73,392.34"
Bailey,12/01/2015,"48,725.33"
Bailey,01/01/2016,"40,864.88"
Bailey,02/01/2016,"83,873.29"
Bailey,03/01/2016,457.97
Bailey,04/01/2016,"41,517.61"
Bailey,05/01/2016,"72,769.45"
Bailey,06/01/2016,"44,717.36"
Bailey,07/01/2016,"49,110.09"
Bailey,08/01/2016,"77,204.70"
Bailey,09/01/2016,"54,227.25"
Bailey,10/01/2016,"47,875.25"
Bailey,11/01/2016,"71,329.20"
Bailey,12/01/2016,"50,789.19"
Bailey,01/01/2017,"44,693.31"
Bailey,02/01/2017,"74,953.89"
Bailey,03/01/2017,"47,857.73"
Bailey,04/01/2017,"41,741.36"
Bailey,05/01/2017,"69,668.15"
Bailey,06/01/2017,"48,860.14"
Bailey,07/01/2017,"47,166.99"
Bailey,08/01/2017,"67,225.73"
Bailey,09/01/2017,"56,111.02"
Bailey,10/01/2017,"55,152.23"
Bailey,11/01/2017,"68,669.94"
Bailey,12/01/2017,"48,242.87"
Bailey,01/01/2018,"48,279.81"
Bailey,02/01/2018,"75,127.96"
Bailey,03/01/2018,"50,173.41"
Bailey,04/01/2018,"51,014.10"
Bailey,05/01/2018,"75,925.13"
Bailey,06/01/2018,"49,980.81"
Bailey,07/01/2018,"61,669.06"
Bailey,08/01/2018,"78,689.37"
Bailey,09/01/2018,"55,391.71"
Bailey,10/01/2018,"54,133.96"
Bailey,11/01/2018,"75,849.32"
Bailey,12/01/2018,"47,483.20"
Bailey,01/01/2019,"52,069.90"
Bailey,02/01/2019,"73,819.04"
Bailey,03/01/2019,"52,351.87"
Bailey,04/01/2019,"48,242.21"
Bailey,05/01/2019,"74,887.72"
Bailey,06/01/2019,"56,757.37"
Bailey,07/01/2019,"54,242.94"
Bailey,08/01/2019,"75,465.75"
Bailey,09/01/2019,"57,746.60"
Bailey,10/01/2019,"52,584.58"
Bailey,11/01/2019,"68,941.39"
Bailey,12/01/2019,"57,978.59"
Bailey,01/01/2020,"50,606.30"
Bailey,02/01/2020,"87,152.74"
Bailey,03/01/2020,"55,563.26"
Bailey,04/01/2020,"45,436.37"
Bailey,05/01/2020,"82,107.95"
Bailey,06/01/2020,"63,189.74"
Bailey,07/01/2020,"66,940.64"
Bailey,08/01/2020,"86,305.06"
Bailey,09/01/2020,"61,199.66"
Bailey,10/01/2020,"60,550.41"
Bailey,11/01/2020,"88,648.05"
Bailey,12/01/2020,"56,908.36"
Bailey,01/01/2021,"59,417.07"
Bailey,02/01/2021,"91,263.92"
Bailey,03/01/2021,"55,951.49"
Bailey,04/01/2021,"53,898.13"
Bailey,05/01/2021,"110,082.81"
Bailey,06/01/2021,"66,178.88"
Bailey,07/01/2021,"70,148.56"
Bailey,08/01/2021,"98,705.12"
Bailey,09/01/2021,"69,713.59"
Bailey,10/01/2021,"67,189.08"
Bailey,11/01/2021,"89,662.35"
Bailey,12/01/2021,"70,814.02"
Bailey,01/01/2022,"65,593.28"
Bailey,02/01/2022,"99,706.07"
Bailey,03/01/2022,"61,543.85"
Bailey,04/01/2022,"61,532.99"
Bailey,05/01/2022,"94,082.19"
Bailey,06/01/2022,"73,701.42"
Bailey,07/01/2022,"67,367.37"
Bailey,08/01/2022,"99,403.39"
Bailey,09/01/2022,"79,699.33"
Bailey,10/01/2022,"72,663.85"
Bandera,01/01/2012,"52,358.70"
Bandera,02/01/2012,"55,071.67"
Bandera,03/01/2012,"50,532.36"
Bandera,04/01/2012,"60,484.98"
Bandera,05/01/2012,"69,232.43"
Bandera,06/01/2012,"54,068.19"
Bandera,07/01/2012,"54,840.31"
Bandera,08/01/2012,"68,468.42"
Bandera,09/01/2012,"51,087.24"
Bandera,10/01/2012,"50,319.30"
Bandera,11/01/2012,"62,884.46"
Bandera,12/01/2012,"56,489.05"
Bandera,01/01/2013,"53,739.22"
Bandera,02/01/2013,"64,634.33"
Bandera,03/01/2013,"48,484.06"
Bandera,04/01/2013,"48,141.63"
Bandera,05/01/2013,"69,624.93"
Bandera,06/01/2013,"54,455.10"
Bandera,07/01/2013,"59,977.75"
Bandera,08/01/2013,"68,081.86"
Bandera,09/01/2013,"54,024.52"
Bandera,10/01/2013,"66,501.21"
Bandera,11/01/2013,"61,662.48"
Bandera,12/01/2013,"65,216.07"
Bandera,01/01/2014,"53,537.29"
Bandera,02/01/2014,"61,458.55"
Bandera,03/01/2014,"55,235.83"
Bandera,04/01/2014,"55,951.61"
Bandera,05/01/2014,"66,927.09"
Bandera,06/01/2014,"60,437.62"
Bandera,07/01/2014,"63,187.45"
Bandera,08/01/2014,"60,781.88"
Bandera,09/01/2014,"62,830.57"
Bandera,10/01/2014,"54,568.67"
Bandera,11/01/2014,"66,320.94"
Bandera,12/01/2014,"59,241.26"
Bandera,01/01/2015,"55,324.69"
Bandera,02/01/2015,"70,492.17"
Bandera,03/01/2015,"54,162.54"
Bandera,04/01/2015,"66,402.95"
Bandera,05/01/2015,"66,502.83"
Bandera,06/01/2015,"66,699.26"
Bandera,07/01/2015,"58,298.09"
Bandera,08/01/2015,"66,856.24"
Bandera,09/01/2015,"62,919.69"
Bandera,10/01/2015,"57,711.42"
Bandera,11/01/2015,"60,067.88"
Bandera,12/01/2015,"58,446.25"
Bandera,01/01/2016,"57,349.90"
Bandera,02/01/2016,"75,111.51"
Bandera,03/01/2016,"56,456.25"
Bandera,04/01/2016,"54,759.10"
Bandera,05/01/2016,"70,637.95"
Bandera,06/01/2016,"61,118.64"
Bandera,07/01/2016,"62,112.59"
Bandera,08/01/2016,"71,868.59"
Bandera,09/01/2016,"64,157.33"
Bandera,10/01/2016,"60,986.50"
Bandera,11/01/2016,"66,340.49"
Bandera,12/01/2016,"64,657.51"
Bandera,01/01/2017,"63,791.53"
Bandera,02/01/2017,"72,726.67"
Bandera,03/01/2017,"60,881.71"
Bandera,04/01/2017,"63,042.50"
Bandera,05/01/2017,"70,384.88"
Bandera,06/01/2017,"61,950.74"
Bandera,07/01/2017,"65,703.04"
Bandera,08/01/2017,"69,984.48"
Bandera,09/01/2017,"77,151.89"
Bandera,10/01/2017,"63,543.42"
Bandera,11/01/2017,"69,009.11"
Bandera,12/01/2017,655.47
Bandera,01/01/2018,"71,909.18"
Bandera,02/01/2018,"77,647.16"
Bandera,03/01/2018,"61,075.86"
Bandera,04/01/2018,"55,713.76"
Bandera,05/01/2018,"82,031.50"
Bandera,06/01/2018,"63,757.89"
Bandera,07/01/2018,"69,789.22"
Bandera,08/01/2018,"67,953.87"
Bandera,09/01/2018,"67,192.82"
Bandera,10/01/2018,"59,291.99"
Bandera,11/01/2018,"68,442.01"
Bandera,12/01/2018,"66,639.77"
Bandera,01/01/2019,"65,965.40"
Bandera,02/01/2019,"78,422.29"
Bandera,03/01/2019,"64,189.85"
Bandera,04/01/2019,"72,517.31"
Bandera,05/01/2019,"76,114.06"
Bandera,06/01/2019,"74,301.57"
Bandera,07/01/2019,"75,172.58"
Bandera,08/01/2019,"79,067.48"
Bandera,09/01/2019,"81,588.67"
Bandera,10/01/2019,"68,056.09"
Bandera,11/01/2019,"80,630.56"
Bandera,12/01/2019,"70,189.13"
Bandera,01/01/2020,"73,999.01"
Bandera,02/01/2020,"90,452.09"
Bandera,03/01/2020,"74,158.24"
Bandera,04/01/2020,"64,483.07"
Bandera,05/01/2020,"91,274.75"
Bandera,06/01/2020,"79,353.61"
Bandera,07/01/2020,"91,532.36"
Bandera,08/01/2020,"92,000.05"
Bandera,09/01/2020,"88,985.55"
Bandera,10/01/2020,"78,021.19"
Bandera,11/01/2020,"93,757.49"
Bandera,12/01/2020,"89,831.06"
Bandera,01/01/2021,"90,103.71"
Bandera,02/01/2021,"108,283.15"
Bandera,03/01/2021,"79,028.35"
Bandera,04/01/2021,"88,170.15"
Bandera,05/01/2021,"111,097.61"
Bandera,06/01/2021,"99,784.48"
Bandera,07/01/2021,"92,661.62"
Bandera,08/01/2021,"109,257.32"
Bandera,09/01/2021,"97,266.84"
Bandera,10/01/2021,"90,704.71"
Bandera,11/01/2021,"101,973.31"
Bandera,12/01/2021,"96,408.62"
Bandera,01/01/2022,"105,949.30"
Bandera,02/01/2022,"112,295.96"
Bandera,03/01/2022,"94,965.49"
Bandera,04/01/2022,"87,742.41"
Bandera,05/01/2022,"121,471.10"
Bandera,06/01/2022,"107,385.94"
Bandera,07/01/2022,"100,374.96"
Bandera,08/01/2022,"117,890.94"
Bandera,09/01/2022,"105,352.24"
Bandera,10/01/2022,"94,479.28"
Bastrop,01/01/2012,"503,293.46"
Bastrop,02/01/2012,"642,420.64"
Bastrop,03/01/2012,"488,924.72"
Bastrop,04/01/2012,"492,807.07"
Bastrop,05/01/2012,"609,561.58"
Bastrop,06/01/2012,"534,184.09"
Bastrop,07/01/2012,"515,424.48"
Bastrop,08/01/2012,"596,526.18"
Bastrop,09/01/2012,"522,411.05"
Bastrop,10/01/2012,"535,236.03"
Bastrop,11/01/2012,"521,674.27"
Bastrop,12/01/2012,"535,577.37"
Bastrop,01/01/2013,"529,226.18"
Bastrop,02/01/2013,"639,584.84"
Bastrop,03/01/2013,"471,604.48"
Bastrop,04/01/2013,"549,516.35"
Bastrop,05/01/2013,"641,857.04"
Bastrop,06/01/2013,"531,406.20"
Bastrop,07/01/2013,"541,852.79"
Bastrop,08/01/2013,"631,025.01"
Bastrop,09/01/2013,"547,375.19"
Bastrop,10/01/2013,"553,603.38"
Bastrop,11/01/2013,"590,188.44"
Bastrop,12/01/2013,"545,616.47"
Bastrop,01/01/2014,"549,738.08"
Bastrop,02/01/2014,"692,705.68"
Bastrop,03/01/2014,"491,393.40"
Bastrop,04/01/2014,"514,394.60"
Bastrop,05/01/2014,"664,011.49"
Bastrop,06/01/2014,"641,667.61"
Bastrop,07/01/2014,"560,311.75"
Bastrop,08/01/2014,"678,817.74"
Bastrop,09/01/2014,"619,872.23"
Bastrop,10/01/2014,"646,109.95"
Bastrop,11/01/2014,"645,960.84"
Bastrop,12/01/2014,"625,574.78"
Bastrop,01/01/2015,"669,293.98"
Bastrop,02/01/2015,"847,005.38"
Bastrop,03/01/2015,"590,815.90"
Bastrop,04/01/2015,"558,973.24"
Bastrop,05/01/2015,"736,640.64"
Bastrop,06/01/2015,"658,252.86"
Bastrop,07/01/2015,"645,508.95"
Bastrop,08/01/2015,"788,823.40"
Bastrop,09/01/2015,"649,567.43"
Bastrop,10/01/2015,"608,621.08"
Bastrop,11/01/2015,"742,283.38"
Bastrop,12/01/2015,"656,879.80"
Bastrop,01/01/2016,"690,018.53"
Bastrop,02/01/2016,"890,321.20"
Bastrop,03/01/2016,"639,639.53"
Bastrop,04/01/2016,"637,164.76"
Bastrop,05/01/2016,"886,997.76"
Bastrop,06/01/2016,"687,318.29"
Bastrop,07/01/2016,"707,378.70"
Bastrop,08/01/2016,"845,388.02"
Bastrop,09/01/2016,"730,904.19"
Bastrop,10/01/2016,"708,828.83"
Bastrop,11/01/2016,"756,240.67"
Bastrop,12/01/2016,"715,339.76"
Bastrop,01/01/2017,"749,499.42"
Bastrop,02/01/2017,"901,464.13"
Bastrop,03/01/2017,"653,157.01"
Bastrop,04/01/2017,"630,669.05"
Bastrop,05/01/2017,"839,062.68"
